"RETURN_ID","ORDER_ITEM_ID","PRODUCT_KEY","STORE_KEY","CUSTOMER_KEY","DATE_KEY","REFUND_AMOUNT","QTY_RETURNED","UNIT_PRICE","TOTAL_LOST","HAS_PROMOTION"
467,525017,7665,84,42994,20230916,932,1,1117,1117,1
468,183247,1089,54,2107,20200418,3992,4,1080,4320,1
469,583186,5239,15,37631,20200502,2349,4,2031,8124,1
470,57697,9617,38,12833,20231212,3791,3,2683,8049,1
471,279740,9304,54,22935,20230110,2484,2,3454,6908,1
472,597051,1007,8,10349,20230928,2403,1,4222,4222,1
473,561432,3725,35,21359,20230822,840,1,1119,1119,1
474,242847,6581,46,3163,20200710,1259,3,1840,5520,1
475,120636,5258,8,25188,20221023,2818,4,2809,11236,1
476,330679,3991,36,1474,20211028,3649,1,915,915,1
477,391775,114,52,32685,20230228,3796,2,4723,9446,1
478,325029,9072,81,15042,20220728,1701,2,996,1992,1
479,380870,8913,15,13861,20200603,359,4,1727,6908,1
480,283008,8332,30,30824,20200421,2466,4,2854,11416,1
481,489376,7429,68,40648,20200224,2866,1,3998,3998,1
482,337113,9118,5,47554,20220313,180,3,2765,8295,1
483,449856,6100,19,29936,20210726,1100,1,4217,4217,1
484,543541,1930,15,40335,20210130,2279,2,2165,4330,1
485,205890,2185,19,37513,20200428,373,3,3690,11070,1
486,15465,9689,28,41257,20231119,3523,1,3603,3603,1
487,71302,7172,7,2490,20210105,2795,1,1132,1132,1
488,112992,5226,3,5125,20230602,1107,4,4333,17332,1
489,113022,4787,17,5197,20211207,705,1,1786,1786,1
490,65783,9695,51,23946,20210511,2272,2,3645,7290,1
491,292823,4779,55,44971,20230913,329,3,1313,3939,1
492,507103,7663,43,25078,20230923,3675,2,1526,3052,1
493,103627,3786,18,20117,20230309,582,3,2251,6753,1
494,247175,4709,85,32478,20200201,3348,1,4444,4444,1
495,536999,2868,5,2691,20200915,4342,2,2461,4922,1
496,540651,2618,75,29265,20210705,2133,4,1443,5772,1
497,567998,8109,3,35042,20220121,4166,1,643,643,1
498,358069,4715,57,34207,20220301,3576,1,3224,3224,1
499,491545,3690,2,20569,20220506,2400,1,3823,3823,1
500,161201,8766,49,3116,20211023,2656,1,182,182,1
501,362304,1247,89,9130,20201024,2501,1,1598,1598,1
502,361419,3092,51,148,20220302,2341,2,3614,7228,1
503,21237,8254,71,19513,20210327,4236,4,1342,5368,1
504,516631,4168,64,6606,20211031,4501,2,3686,7372,1
505,236377,5790,20,10528,20221204,3344,1,3996,3996,1
506,373326,8893,69,21016,20220812,1053,3,3581,10743,1
507,119580,1650,57,47704,20220114,904,1,2882,2882,1
508,5819,8264,77,9569,20230408,2770,4,3600,14400,1
509,145228,6024,8,20788,20220720,2987,2,1068,2136,1
510,221719,9612,11,47414,20230123,2620,1,361,361,1
511,391829,7184,68,8842,20230505,4081,4,3587,14348,1
512,155117,1138,49,14402,20221118,2997,4,925,3700,1
513,299322,7482,99,19107,20210616,1943,4,2105,8420,1
514,447305,5369,69,33061,20230511,892,1,3709,3709,1
515,504794,3336,28,7115,20220827,3779,1,2649,2649,1
516,39757,3200,92,18498,20220208,3256,3,2196,6588,1
517,119066,4389,49,31519,20201205,2946,2,1325,2650,1
518,346981,29,13,48167,20200907,1197,4,2510,10040,1
519,120209,7876,27,33104,20231219,1553,4,640,2560,1
520,15022,5363,71,14202,20210710,3457,4,1379,5516,1
521,88750,4670,4,39008,20210321,302,2,1927,3854,1
522,143290,6915,1,416,20201017,173,4,3208,12832,1
523,553069,6271,96,45632,20210413,4769,3,3191,9573,1
524,375260,5387,90,23218,20231122,3037,1,4946,4946,1
525,65917,8096,73,48912,20210108,2988,4,1865,7460,1
526,388271,964,72,12114,20220213,3028,1,2293,2293,1
527,522098,2788,24,38762,20211025,2378,2,3682,7364,1
528,591813,9072,24,39160,20200417,1798,3,989,2967,1
529,365832,1608,6,29160,20231130,826,4,1707,6828,1
530,345857,3844,41,9184,20221021,1996,2,904,1808,1
531,212561,5771,55,41996,20220315,3502,1,2309,2309,1
532,503713,4995,96,10838,20230413,4283,2,1848,3696,1
533,134443,8912,87,959,20200726,1474,4,4471,17884,1
534,278493,9931,21,16785,20200305,3406,2,2184,4368,1
535,435841,8347,81,17808,20221105,1834,2,4478,8956,1
536,396786,8483,78,20777,20220326,2164,4,158,632,1
537,550642,6870,10,42411,20230825,2276,3,292,876,1
538,364854,4936,50,35141,20210327,2087,1,4366,4366,1
539,119510,6685,79,16269,20201114,1439,2,287,574,1
540,124179,3683,46,42278,20200917,3838,3,4382,13146,1
541,350920,5468,20,27246,20230131,4114,2,3389,6778,1
542,131811,4517,13,32798,20220606,2429,3,509,1527,1
543,229881,1168,41,5649,20220913,3918,2,4209,8418,1
544,37111,7802,42,18248,20200527,4192,1,2842,2842,1
545,98531,3350,97,30306,20210213,843,3,4099,12297,1
546,341071,7876,65,22819,20230204,601,4,1089,4356,1
547,289318,660,59,34558,20210130,3472,2,1768,3536,1
548,584535,3951,100,36748,20221108,1000,4,833,3332,1
549,393724,7148,48,38669,20211214,1066,4,3663,14652,1
550,553240,9211,47,28899,20220908,3807,2,2106,4212,1
551,303364,2353,10,5922,20211006,2879,4,4321,17284,1
552,288613,6999,43,8731,20230703,337,2,3139,6278,1
553,169783,6422,62,45630,20200111,3219,1,2005,2005,1
554,520759,5126,78,42758,20231003,4799,3,228,684,1
555,479705,9112,65,10861,20200831,766,4,4703,18812,1
556,539316,6374,81,27775,20200217,2357,3,3485,10455,1
557,236905,9295,14,46488,20210920,1601,2,3177,6354,1
558,77301,8185,84,47852,20230727,2870,4,2236,8944,1
559,228663,8318,13,48200,20230423,3250,2,3428,6856,1
560,538844,3976,91,3541,20201031,1868,2,2765,5530,1
561,163016,9463,98,38001,20230804,1896,3,1076,3228,1
562,458619,4740,31,36200,20210224,2056,2,1019,2038,1
563,56313,7231,13,16037,20210313,996,3,1639,4917,1
564,293245,80,59,9860,20220301,2231,3,2644,7932,1
565,225900,5351,60,9983,20201125,776,1,4660,4660,1
566,394557,1054,48,24233,20210309,2830,1,820,820,1
567,117049,7475,77,14157,20200904,4293,2,2783,5566,1
568,547750,8629,18,29419,20230928,4445,1,2797,2797,1
569,488066,7543,63,18956,20221112,3416,1,4768,4768,1
570,431220,4584,41,45281,20211112,2502,3,938,2814,1
571,185342,6254,64,23762,20230926,2613,3,4110,12330,1
572,488236,4368,41,2246,20220412,1334,2,650,1300,1
573,510877,6857,71,46944,20200918,2148,2,2388,4776,1
574,524061,5455,19,10616,20230317,4839,2,1581,3162,1
575,112229,7236,73,13074,20211231,4003,1,1907,1907,1
576,540102,9475,62,25463,20221010,1211,3,3174,9522,1
577,57130,7121,32,79,20200312,2513,4,1325,5300,1
578,339332,427,66,40743,20220814,2185,4,1635,6540,1
579,29658,5048,2,12441,20200708,4649,1,2667,2667,1
580,209797,9919,51,33390,20230922,1593,2,2942,5884,1
581,162779,6876,84,35024,20210209,699,1,1534,1534,1
582,424506,3845,64,37454,20230726,2134,2,1192,2384,1
583,550752,36,43,9865,20210522,4030,2,2369,4738,1
584,160151,333,14,40113,20220409,3584,4,2562,10248,1
585,210041,3403,73,2759,20210621,4660,3,3628,10884,1
586,53937,6017,84,19461,20201015,4212,4,4932,19728,1
587,250370,2878,10,8986,20231208,4490,1,847,847,1
588,115103,3,86,6077,20220601,1392,3,975,2925,1
589,461341,6161,64,28833,20230505,356,4,576,2304,1
590,64981,5693,60,33205,20210222,4835,1,740,740,1
591,354670,2127,57,16490,20210309,231,4,1266,5064,1
592,237301,8275,95,25593,20231106,293,1,1492,1492,1
593,387664,7113,72,19957,20200204,1067,1,472,472,1
594,298079,2933,99,30898,20200410,3259,1,4850,4850,1
595,471548,3993,38,36720,20210211,1946,4,3301,13204,1
596,312438,5618,37,31080,20230828,4337,1,2623,2623,1
597,451517,8832,39,40163,20230827,1236,4,757,3028,1
598,453469,1222,95,18943,20230521,4783,3,4754,14262,1
599,362900,289,72,21581,20220422,1853,3,1991,5973,1
600,449408,9389,98,19991,20231220,522,3,569,1707,1
601,136791,2360,56,1627,20210726,3072,3,4177,12531,1
602,353604,1715,35,23308,20221225,4524,1,3201,3201,1
603,446688,9850,78,46382,20200331,4708,2,3566,7132,1
604,222294,7545,22,40775,20201123,182,2,2910,5820,1
605,201285,7902,48,4907,20230914,3814,4,1854,7416,1
606,193773,2708,48,24956,20200322,354,3,3064,9192,1
607,453124,9962,8,48578,20221121,255,4,2914,11656,1
608,530106,2194,75,11916,20221009,192,3,4884,14652,1
609,565181,6838,94,19806,20231113,4633,3,1889,5667,1
610,129069,465,30,3875,20211217,4387,3,986,2958,1
611,336376,4301,67,3189,20220621,1150,3,2374,7122,1
612,520680,6911,28,35345,20230820,2470,4,1427,5708,1
613,111245,8914,37,11592,20200408,1239,3,2011,6033,1
614,501589,724,67,9631,20230418,2674,4,3251,13004,1
615,586733,3946,84,23556,20200814,1652,2,372,744,1
616,173975,5384,96,32253,20200718,2501,1,4321,4321,1
617,36224,6309,39,12430,20220406,1446,2,894,1788,1
618,420347,2434,80,44680,20220602,3135,4,1265,5060,1
619,429508,2293,23,10960,20210817,274,2,1914,3828,1
620,113422,3222,92,41338,20231225,2753,3,4077,12231,1
621,146912,4051,7,39086,20230130,2373,3,2633,7899,1
622,73989,4040,2,34205,20200101,1858,1,2322,2322,1
623,427257,4011,10,38740,20200607,3187,4,3361,13444,1
624,379317,4007,99,38528,20200615,2073,2,539,1078,1
625,355298,8069,74,27255,20200825,2350,2,1984,3968,1
626,142458,4094,3,19207,20200507,2227,2,3942,7884,1
627,529105,2855,39,15382,20230615,1367,4,3193,12772,1
628,191233,6473,24,48224,20200916,3303,4,1077,4308,1
629,202524,5060,94,1200,20230624,872,1,233,233,1
630,243896,5825,88,47011,20230417,1580,2,2644,5288,1
631,585833,4936,6,7713,20210317,1860,2,2280,4560,1
632,382751,2241,60,11252,20200928,2256,4,4071,16284,1
633,575564,6318,66,22494,20231119,661,4,4579,18316,1
634,529795,325,64,42345,20230817,2411,4,1070,4280,1
635,367335,7299,86,9215,20231231,761,4,2647,10588,1
636,91591,2813,62,41101,20210413,3388,2,3157,6314,1
637,39363,468,88,46626,20210401,632,2,4222,8444,1
638,291383,2744,100,7595,20210221,1041,1,2469,2469,1
639,570951,3742,39,36658,20231218,381,4,4423,17692,1
640,164041,2584,34,24029,20200629,847,3,3987,11961,1
641,551452,9892,67,42419,20201006,2015,1,805,805,1
642,169103,7432,76,13697,20230226,4590,2,2319,4638,1
643,261397,2165,85,8527,20231121,633,3,1278,3834,1
644,109969,6623,81,22677,20210323,1663,3,4979,14937,1
645,159654,170,61,12929,20210630,2554,4,3783,15132,1
646,345060,6367,78,33543,20230227,2742,3,2781,8343,1
647,64750,6100,19,789,20220427,1417,3,1769,5307,1
648,13964,5062,84,5474,20200802,3702,3,3443,10329,1
649,318444,1484,82,49124,20200108,237,4,3598,14392,1
650,586111,9888,32,22506,20201217,3641,1,4178,4178,1
651,576850,9980,76,13965,20210420,1956,1,3475,3475,1
652,173802,4365,89,22841,20210709,1116,4,2746,10984,1
653,40418,8789,40,44805,20200506,945,2,2992,5984,1
654,91057,8162,2,21028,20230729,4230,1,1012,1012,1
655,67203,9892,28,8057,20200518,383,2,3777,7554,1
656,40432,715,48,46398,20201012,3518,3,2302,6906,1
657,493551,1622,51,26789,20201222,510,3,1533,4599,1
658,261458,5797,51,24993,20200607,4058,1,2784,2784,1
659,93496,3901,7,28565,20200327,2106,4,4696,18784,1
660,189249,5879,91,20240,20200617,1688,3,2995,8985,1
661,255490,4345,63,7812,20231208,2020,1,2950,2950,1
662,571241,2306,4,4487,20200810,3183,3,4185,12555,1
663,510674,4484,65,19167,20230914,3858,1,4278,4278,1
664,515023,3882,78,46656,20221023,629,2,4895,9790,1
665,444377,2979,5,15625,20210829,3097,1,1333,1333,1
666,563599,5629,20,36120,20211126,4048,2,2770,5540,1
667,84169,5708,63,7516,20210702,407,4,2827,11308,1
668,461675,8038,95,23216,20220627,3658,2,1865,3730,1
669,474933,2601,71,912,20220322,3096,3,1262,3786,1
670,534478,6219,22,30485,20210209,2400,1,3540,3540,1
671,187793,163,88,22465,20200801,3715,1,3138,3138,1
672,345034,1380,70,32238,20210317,4782,2,2567,5134,1
673,355036,2098,84,25977,20200125,4690,1,2566,2566,1
674,285726,4655,2,15232,20231025,3620,3,3001,9003,1
675,448995,8894,28,49565,20220515,4022,1,4238,4238,1
676,62441,2829,72,18158,20210227,1930,1,4545,4545,1
677,63762,2858,83,38757,20200421,722,1,980,980,1
678,133500,1485,55,49619,20230807,3456,1,4515,4515,1
679,126110,2840,62,6244,20200821,3489,4,3615,14460,1
680,189558,276,5,31900,20200808,858,4,3121,12484,1
681,257606,1204,82,1893,20210315,702,3,4869,14607,1
682,154454,1617,40,39303,20220420,1457,2,3860,7720,1
683,570106,3758,53,12575,20220322,4710,1,426,426,1
684,233270,9035,46,26539,20220529,2262,3,4718,14154,1
685,239042,1628,1,24794,20200805,2987,3,2327,6981,1
686,50895,4884,34,16810,20200520,3003,4,1672,6688,1
687,595551,6597,18,12386,20220308,1397,1,3566,3566,1
688,302535,2798,92,7380,20220714,1313,4,1496,5984,1
689,575950,159,33,23259,20230719,382,3,3497,10491,1
690,359315,8208,76,24053,20201104,1114,3,2139,6417,1
691,63346,3618,74,24386,20220327,166,1,2695,2695,1
692,65044,621,46,35849,20200918,4436,1,3230,3230,1
693,580386,863,89,7330,20210611,1454,4,526,2104,1
694,298603,5119,91,20054,20231002,4994,1,1158,1158,1
695,585559,9777,54,31563,20231218,956,1,1023,1023,1
696,253837,7401,38,39387,20200804,4816,3,1125,3375,1
697,360896,7766,27,17800,20220825,2757,2,654,1308,1
698,332698,467,23,6928,20201205,4730,4,2639,10556,1
699,397052,2942,25,13899,20200115,1648,4,3309,13236,1
700,215076,7759,73,47537,20210524,4333,3,4639,13917,1
701,247669,6309,44,47065,20231226,482,3,3911,11733,1
702,364917,4489,82,17587,20231017,1710,1,830,830,1
703,583897,3659,32,7309,20210813,1287,3,2868,8604,1
704,588554,1955,5,6135,20230502,4648,2,1902,3804,1
705,149342,5206,31,33340,20210407,4461,3,2104,6312,1
706,486061,5918,75,31593,20220506,4526,3,3640,10920,1
707,17985,3996,12,38216,20200209,4921,3,340,1020,1
708,39925,7516,88,26541,20221127,4423,3,2833,8499,1
709,449211,5983,7,45850,20201007,2978,1,2770,2770,1
710,13349,6864,51,38179,20220204,2450,4,264,1056,1
711,351804,1726,36,25656,20231203,4584,2,4253,8506,1
712,151256,3989,56,13518,20201119,692,4,3034,12136,1
713,526720,6958,44,47158,20211118,1717,3,3244,9732,1
714,316359,2107,24,10830,20210512,4040,4,4554,18216,1
715,239996,6069,92,49416,20220619,4434,4,3346,13384,1
716,226243,2544,20,28640,20221108,2963,1,1861,1861,1
717,471427,7664,6,3391,20220603,2086,3,4737,14211,1
718,590373,5489,48,30826,20220312,612,4,1184,4736,1
719,262463,658,40,35132,20220228,2806,3,4491,13473,1
720,2876,4867,17,33840,20211224,4255,2,1108,2216,1
721,391620,7220,10,30953,20221130,4995,3,582,1746,1
722,115707,6889,43,17523,20230709,1654,3,2677,8031,1
723,527884,5554,50,21583,20220219,4401,1,177,177,1
724,82528,4173,89,10150,20210301,2215,1,2887,2887,1
725,449184,2241,96,43469,20200226,362,3,4416,13248,1
726,86072,7373,40,20837,20211229,2295,4,2130,8520,1
727,389297,1048,47,48069,20220815,3760,3,3916,11748,1
728,368256,3645,55,37402,20201023,4414,3,457,1371,1
729,530980,8857,83,32920,20211127,4101,2,470,940,1
730,184195,1397,79,28873,20231004,2408,2,672,1344,1
731,177252,4708,27,37622,20220721,1568,4,804,3216,1
732,547787,865,76,46263,20220726,4526,2,2148,4296,1
733,209525,1067,14,15388,20220621,3917,1,4150,4150,1
734,104921,3784,61,20908,20221027,1738,1,4892,4892,1
735,153962,7012,28,15774,20230514,1439,2,3367,6734,1
736,506797,6942,62,4045,20230718,1722,4,1708,6832,1
737,416821,8497,84,43999,20231212,3786,1,3652,3652,1
738,427571,8552,24,27256,20200420,2804,1,3489,3489,1
739,438017,1640,52,40126,20221108,1375,4,3704,14816,1
740,110635,6165,29,34090,20221223,4214,2,124,248,1
741,436675,7762,91,39061,20231124,4744,1,2076,2076,1
742,338374,3879,81,21931,20200516,4199,4,1719,6876,1
743,560615,9829,93,13175,20230519,296,2,1144,2288,1
744,24634,1943,11,21541,20230917,4666,1,1021,1021,1
745,311,3314,84,39986,20230615,707,2,2723,5446,1
746,100145,9932,54,694,20220717,3127,1,3845,3845,1
747,377297,1972,82,26128,20220616,342,1,1769,1769,1
748,343787,9401,44,3012,20231022,3099,3,132,396,1
749,313060,46,83,48614,20200830,3497,4,593,2372,1
750,115552,7755,40,44409,20220918,2026,4,1542,6168,1
751,46798,7937,80,29484,20210731,3640,4,4987,19948,1
752,470164,3312,24,12990,20211226,3670,3,3158,9474,1
753,502478,53,54,37743,20220514,2496,1,4203,4203,1
754,525803,7947,93,45512,20211224,174,2,2670,5340,1
755,187479,1684,4,32965,20220306,3590,3,750,2250,1
756,359198,2033,100,41786,20200114,2546,4,434,1736,1
757,331627,6342,71,35327,20201010,2327,1,3780,3780,1
758,238782,9835,65,12226,20230202,3256,2,1845,3690,1
759,101295,1851,28,18943,20230707,2040,4,3774,15096,1
760,285648,7659,53,18907,20210504,3365,1,3574,3574,1
761,202016,5211,39,25442,20231106,3274,4,2931,11724,1
762,160725,1882,10,42122,20201202,4076,1,833,833,1
763,36569,4504,80,13029,20200424,2734,2,3329,6658,1
764,446096,4236,3,17947,20230914,927,2,2402,4804,1
765,406898,2312,99,46408,20230302,4972,4,2570,10280,1
766,15529,8734,73,29906,20201024,4865,3,1276,3828,1
767,435358,524,17,47373,20210408,2449,1,412,412,1
768,556947,8547,53,14125,20210222,3393,3,636,1908,1
769,112596,1066,15,18256,20220730,2511,4,1231,4924,1
770,112967,9116,51,9464,20210828,4058,2,2189,4378,1
771,348885,4371,21,48165,20210803,3768,1,2973,2973,1
772,262652,6809,96,47650,20230526,4537,3,1189,3567,1
773,395288,4183,87,40368,20220304,2181,1,128,128,1
774,395777,2800,97,25930,20210604,3114,2,336,672,1
775,162505,1223,25,14841,20200803,4762,3,138,414,1
776,472306,4976,93,45994,20230114,4865,4,635,2540,1
777,257938,6781,60,13322,20200818,1848,3,2193,6579,1
778,56519,7455,99,5763,20230130,469,4,353,1412,1
779,578973,9351,42,3918,20221026,4451,4,325,1300,1
780,413084,7422,38,5146,20220214,2203,4,2724,10896,1
781,306839,4917,44,33633,20210312,467,3,386,1158,1
782,362438,5737,40,3288,20211213,779,1,2663,2663,1
783,531484,7551,26,43794,20220523,4804,4,3423,13692,1
784,414634,9149,6,6622,20220604,4329,1,1262,1262,1
785,518212,7502,9,32165,20220106,4251,3,4064,12192,1
786,445667,593,46,6830,20231207,3941,3,983,2949,1
787,365999,3854,48,47167,20220503,1419,3,2044,6132,1
788,153427,8507,96,22812,20210709,1569,2,2003,4006,1
789,322455,4261,80,19368,20210411,2151,1,3870,3870,1
790,48051,2228,29,37490,20230815,1873,2,274,548,1
791,318305,4377,17,25584,20230109,2969,4,1370,5480,1
792,94733,6782,15,19844,20220712,2614,2,302,604,1
793,41881,7355,12,42999,20230420,3614,4,2691,10764,1
794,289342,6160,67,11924,20201119,2597,4,3092,12368,1
795,199635,5206,19,41732,20210524,4027,3,190,570,1
796,504731,9053,79,24859,20211017,2175,2,3477,6954,1
797,527348,8035,22,32284,20221215,211,3,146,438,1
798,124335,3346,19,25081,20201213,818,2,3356,6712,1
799,345489,4454,64,33313,20210720,1472,4,2679,10716,1
800,420736,810,39,18273,20230730,157,3,1603,4809,1
801,406174,5734,48,10252,20210813,4493,2,1105,2210,1
802,306034,390,32,49709,20210324,1478,2,1233,2466,1
803,471179,6809,67,28971,20200807,617,1,4095,4095,1
804,361340,2858,44,20764,20220306,4585,2,1046,2092,1
805,166287,1266,28,4118,20230620,741,3,2563,7689,1
806,47275,5129,41,4758,20210116,2041,1,2043,2043,1
807,363320,7854,36,43967,20230924,3637,2,3281,6562,1
808,229418,6391,10,25511,20210129,3701,4,1785,7140,1
809,478626,5787,30,47872,20210424,384,2,2018,4036,1
810,563556,6321,8,12050,20220625,2138,4,3010,12040,1
811,421914,3162,73,45095,20210125,4878,1,1116,1116,1
812,487085,6558,47,36983,20231023,1031,4,2817,11268,1
813,478032,5055,25,37136,20230726,1917,3,1222,3666,1
814,450048,183,9,30487,20220123,4258,3,2041,6123,1
815,181547,4845,25,47094,20221116,613,4,2274,9096,1
816,364926,1910,60,21857,20231227,2533,2,3632,7264,1
817,29148,1876,2,25270,20200816,2893,4,1686,6744,1
818,356297,4653,52,19721,20220224,4226,2,3498,6996,1
819,316218,2053,68,4945,20220227,3705,2,4750,9500,1
820,349905,5186,66,32477,20200926,1673,2,3582,7164,1
821,243288,8557,80,46696,20230813,3050,3,3545,10635,1
822,79164,2176,54,17992,20221218,2074,1,4836,4836,1
823,285719,5696,48,19494,20210927,4428,3,3039,9117,1
824,50172,8619,31,18098,20210626,2292,1,4826,4826,1
825,38994,3321,72,3792,20200907,3975,1,2114,2114,1
826,306756,8898,97,23545,20211007,4530,3,4267,12801,1
827,493310,4448,67,45595,20231027,1294,2,955,1910,1
828,96245,6775,37,40601,20220428,2723,2,4427,8854,1
829,90556,1287,98,7119,20231221,1668,2,3300,6600,1
830,464554,5655,4,626,20200519,1880,1,2138,2138,1
831,527548,7765,81,26429,20221019,188,2,3720,7440,1
832,198936,9986,33,46386,20210917,4196,2,4904,9808,1
833,518168,3809,100,6081,20220502,3469,4,2698,10792,1
834,495080,8565,37,1223,20200103,2376,3,3444,10332,1
835,533478,3838,35,46814,20200715,3606,2,450,900,1
836,129960,945,32,3745,20200307,4209,3,3546,10638,1
837,79286,2305,29,40466,20210128,541,3,199,597,1
838,98825,8613,63,49228,20221222,859,1,3516,3516,1
839,471520,7660,90,43037,20220527,1550,2,347,694,1
840,128460,8980,37,29557,20201019,4227,1,3372,3372,1
841,387218,6612,62,3156,20220414,4357,4,2137,8548,1
842,432264,8087,88,46768,20220111,2608,1,666,666,1
843,445319,6983,88,48310,20220511,4439,4,3591,14364,1
844,491433,2249,35,39355,20211212,4575,3,3420,10260,1
845,233165,7571,94,30017,20220528,2498,2,654,1308,1
846,340217,7447,55,49551,20200220,4437,2,4441,8882,1
847,435319,2225,7,11686,20221017,2770,1,3758,3758,1
848,59371,686,83,47289,20221027,4982,2,3424,6848,1
849,374492,3278,12,11194,20221214,2118,2,2640,5280,1
850,184657,937,74,46023,20221015,1196,1,4015,4015,1
851,87475,9659,35,6202,20230630,4759,3,1641,4923,1
852,207797,5015,84,3463,20201122,658,4,3235,12940,1
853,439222,653,69,43637,20201129,4193,1,1634,1634,1
854,541114,9103,29,48177,20201004,309,4,4290,17160,1
855,159501,5947,83,31213,20220223,999,3,3066,9198,1
856,398347,2501,70,12129,20201104,3675,3,363,1089,1
857,190625,830,8,13749,20200320,4956,1,4861,4861,1
858,235917,7888,93,4767,20200324,867,1,1445,1445,1
859,51501,5838,47,19359,20230202,1538,3,4769,14307,1
860,408766,5571,24,16696,20220521,760,1,3893,3893,1
861,496958,9732,86,6401,20230404,3616,1,4029,4029,1
